Object_ID,Year,Event_Count,Neighbourhood
707,2016,27,South Parkdale (085)
708,2016,1,Fort York-Liberty Village (163)
709,2016,1,St Lawrence-East Bayfront-The Islands (166)
710,2016,2927,High Park-Swansea (087)
711,2016,165,Little Portugal (084)
712,2016,1,Rockcliffe-Smythe (111)
713,2016,1533,Weston-Pelham Park (091)
714,2016,241,Rockcliffe-Smythe (111)
715,2016,2,Weston-Pelham Park (091)
716,2016,2605,Brookhaven-Amesbury (030)
717,2016,1,Rockcliffe-Smythe (111)
718,2016,69,Maple Leaf (029)
719,2016,1135,Pelmo Park-Humberlea (023)
720,2016,1,Mount Olive-Silverstone-Jamestown (002)
721,2016,1,Yorkdale-Glen Park (031)
722,2016,3255,Rockcliffe-Smythe (111)
723,2016,1,West Humber-Clairville (001)
724,2016,2,Thistletown-Beaumond Heights (003)
725,2016,8,Junction Area (090)
726,2016,645,Weston-Pelham Park (091)
727,2016,8,Pelmo Park-Humberlea (023)
728,2016,1517,Rustic (028)
729,2016,11,NSA (NSA)
730,2016,1380,Keelesdale-Eglinton West (110)
731,2016,1,York University Heights (027)
732,2016,2344,Mount Dennis (115)
733,2016,894,Maple Leaf (029)
734,2016,3777,Weston (113)
735,2016,2,Oakdale-Beverley Heights (154)
736,2016,13,Rustic (028)
737,2016,597,Junction Area (090)
738,2016,1927,Beechborough-Greenbrook (112)
739,2016,1732,Humewood-Cedarvale (106)
740,2016,2163,Corso Italia-Davenport (092)
741,2016,1998,Wychwood (094)
742,2016,97,Yorkdale-Glen Park (031)
743,2016,58,Forest Hill South (101)
744,2016,6,NSA (NSA)
745,2016,3007,Oakwood Village (107)
746,2016,611,Forest Hill South (101)
747,2016,495,Junction-Wallace Emerson (171)
748,2016,1,Junction-Wallace Emerson (171)
749,2016,675,Englemount-Lawrence (032)
750,2016,1,Rockcliffe-Smythe (111)
751,2016,707,Pelmo Park-Humberlea (023)
752,2016,4725,Glenfield-Jane Heights (025)
753,2016,1,Mount Dennis (115)
754,2016,1625,Downsview (155)
755,2016,3891,Oakdale-Beverley Heights (154)
756,2016,1,York University Heights (027)
757,2016,1865,Humbermede (022)
758,2016,1,Rustic (028)
759,2016,828,Lawrence Park North (105)
760,2016,1308,York University Heights (027)
761,2016,2,Lawrence Park South (103)
762,2016,1524,Yonge-Doris (151)
763,2016,1,Mount Pleasant East (099)
764,2016,1926,Willowdale West (037)
765,2016,170,Bayview Village (052)
766,2016,4,Yorkdale-Glen Park (031)
767,2016,109,Lawrence Park North (105)
768,2016,2673,Yorkdale-Glen Park (031)
769,2016,1,Annex (095)
770,2016,1571,Englemount-Lawrence (032)
771,2016,747,Downsview (155)
772,2016,1,Oakwood Village (107)
773,2016,137,St.Andrew-Windfields (040)
774,2016,1679,Bedford Park-Nortown (039)
775,2016,155,NSA (NSA)
776,2016,165,Bayview Woods-Steeles (049)
777,2016,1648,Lansing-Westgate (038)
778,2016,1698,Bathurst Manor (034)
779,2016,1139,East Willowdale (152)
780,2016,2,Pleasant View (046)
781,2016,30,Englemount-Lawrence (032)
782,2016,2,Islington (158)
783,2016,1,Yonge-Eglinton (100)
784,2016,865,St.Andrew-Windfields (040)
785,2016,1571,Westminster-Branson (035)
786,2016,72,Bedford Park-Nortown (039)
787,2016,1,Downsview (155)
788,2016,2625,Newtonbrook West (036)
789,2016,454,NSA (NSA)
790,2016,40,Bridle Path-Sunnybrook-York Mills (041)
791,2016,1,Weston (113)
792,2016,56,NSA (NSA)
793,2016,32,Bridle Path-Sunnybrook-York Mills (041)
794,2016,700,Avondale (153)
795,2016,1653,Newtonbrook East (050)
796,2016,1787,Clanton Park (033)
797,2016,2,York University Heights (027)
798,2016,304,Bridle Path-Sunnybrook-York Mills (041)
799,2016,1,West Queen West (162)
800,2016,1008,Pleasant View (046)
801,2017,1,Corso Italia-Davenport (092)
802,2017,2741,Junction Area (090)
803,2017,248,Dovercourt Village (172)
804,2017,3968,Weston (113)
805,2017,1,Black Creek (024)
806,2017,767,Maple Leaf (029)
807,2017,1,Junction Area (090)
808,2017,51,Maple Leaf (029)
809,2017,2486,Brookhaven-Amesbury (030)
810,2017,703,Banbury-Don Mills (042)
811,2017,825,Markland Wood (012)
812,2016,1601,South Eglinton-Davisville (174)
813,2017,1,York University Heights (027)
814,2017,12,NSA (NSA)
815,2017,1546,Rustic (028)
816,2017,22,Pelmo Park-Humberlea (023)
817,2017,1018,Pelmo Park-Humberlea (023)
818,2017,1,Oakdale-Beverley Heights (154)
819,2017,3017,Rockcliffe-Smythe (111)
820,2017,1,Caledonia-Fairbank (109)
821,2017,682,Junction Area (090)
822,2017,518,Weston-Pelham Park (091)
823,2017,1978,Beechborough-Greenbrook (112)
824,2017,9,Rustic (028)
825,2017,2307,Mount Dennis (115)
826,2017,1383,Keelesdale-Eglinton West (110)
827,2017,596,Englemount-Lawrence (032)
828,2017,3031,Oakwood Village (107)
829,2017,715,Forest Hill South (101)
830,2017,1,Little Portugal (084)
831,2017,67,Casa Loma (096)
832,2017,1061,Caledonia-Fairbank (109)
833,2017,160,Bedford Park-Nortown (039)
834,2017,1,Yonge-Eglinton (100)
835,2017,52,Forest Hill North (102)
836,2017,2204,Briar Hill-Belgravia (108)
837,2017,1,Annex (095)
838,2017,82,Yorkdale-Glen Park (031)
839,2017,881,Casa Loma (096)
840,2017,817,Forest Hill North (102)
841,2017,1520,Humewood-Cedarvale (106)
842,2017,2,Beechborough-Greenbrook (112)
843,2017,9,NSA (NSA)
844,2017,49,Forest Hill South (101)
845,2017,2,Weston-Pelham Park (091)
846,2017,1419,Yorkdale-Glen Park (031)
847,2017,1,Yonge-St.Clair (097)
848,2017,2,Wychwood (094)
849,2017,2000,Corso Italia-Davenport (092)
850,2017,435,Junction-Wallace Emerson (171)
851,2017,1938,Wychwood (094)
852,2017,847,Harbourfront-CityPlace (165)
853,2017,355,University (079)
854,2017,1536,Eringate-Centennial-West Deane (011)
855,2016,2413,Yonge-Eglinton (100)
856,2017,1621,Long Branch (019)
857,2016,1178,Lawrence Park South (103)
858,2017,279,Willowridge-Martingrove-Richview (007)
859,2016,1,South Riverdale (070)
860,2017,2210,Humber Bay Shores (161)
861,2016,13,Annex (095)
862,2017,58,NSA (NSA)
863,2016,1501,Leaside-Bennington (056)
864,2017,1724,Willowridge-Martingrove-Richview (007)
865,2017,1310,Parkwoods-O'Connor Hills (149)
866,2017,74,Humber Summit (021)
867,2016,2130,Thorncliffe Park (055)
868,2017,26,Steeles (116)
869,2017,98,Edenbridge-Humber Valley (009)
870,2016,1,Broadview North (057)
871,2017,33,Tam O'Shanter-Sullivan (118)
872,2017,1303,Elms-Old Rexdale (005)
873,2016,479,Forest Hill North (102)
874,2017,1,Bendale-Glen Andrew (156)
875,2017,5129,Mount Olive-Silverstone-Jamestown (002)
876,2016,1,Yonge-Bay Corridor (170)
877,2017,940,Victoria Village (043)
878,2017,1,Mimico-Queensway (160)
879,2016,1562,North Toronto (173)
880,2017,32,Agincourt South-Malvern West (128)
881,2017,97,NSA (NSA)
882,2016,1,Englemount-Lawrence (032)
883,2017,2745,Oakridge (121)
884,2017,1,Kensington-Chinatown (078)
885,2016,7,Lawrence Park North (105)
886,2017,3207,Dorset Park (126)
887,2017,1,Lambton Baby Point (114)
888,2016,8,NSA (NSA)
889,2017,1,Malvern East (146)
890,2017,7,Pelmo Park-Humberlea (023)
891,2016,1,Bridle Path-Sunnybrook-York Mills (041)
892,2017,2,West Hill (136)
893,2017,1,York University Heights (027)
894,2017,1,Oakdale-Beverley Heights (154)
895,2017,1418,Rexdale-Kipling (004)
896,2017,51,Eringate-Centennial-West Deane (011)
897,2017,1079,Humber Heights-Westmount (008)
898,2017,2483,Kingsview Village-The Westway (006)
899,2017,1177,Thistletown-Beaumond Heights (003)
900,2017,7607,West Humber-Clairville (001)
901,2017,91,NSA (NSA)
902,2017,1791,Humbermede (022)
903,2017,1633,Downsview (155)
904,2017,4374,Black Creek (024)
905,2017,1,Rustic (028)
906,2017,6,York University Heights (027)
907,2017,4331,Oakdale-Beverley Heights (154)
908,2017,1,Weston (113)
909,2017,4963,York University Heights (027)
910,2017,347,NSA (NSA)
911,2017,4144,Glenfield-Jane Heights (025)
912,2017,1,Mount Olive-Silverstone-Jamestown (002)
913,2017,699,Pelmo Park-Humberlea (023)
914,2017,2,Pelmo Park-Humberlea (023)
915,2017,2531,Humber Summit (021)
916,2017,940,St.Andrew-Windfields (040)
917,2017,1136,East Willowdale (152)
918,2017,1606,Westminster-Branson (035)
919,2017,1,York University Heights (027)
920,2017,150,Bayview Village (052)
921,2017,377,Bridle Path-Sunnybrook-York Mills (041)
922,2017,3,Yorkdale-Glen Park (031)
923,2017,1,Dorset Park (126)
924,2017,1735,Bedford Park-Nortown (039)
925,2017,1544,Bathurst Manor (034)
926,2017,122,St.Andrew-Windfields (040)
927,2017,407,NSA (NSA)
928,2016,1344,Mount Pleasant East (099)
929,2017,1,Woburn North (142)
930,2017,104,Bayview Woods-Steeles (049)
931,2016,313,Bedford Park-Nortown (039)
932,2017,1,Greenwood-Coxwell (065)
933,2017,2,Yonge-Bay Corridor (170)
934,2016,4070,Annex (095)
935,2017,12,Bendale South (157)
936,2017,1,Forest Hill North (102)
937,2016,606,Bridle Path-Sunnybrook-York Mills (041)
938,2017,3317,Kennedy Park (124)
939,2017,1294,York University Heights (027)
940,2016,974,Yonge-St.Clair (097)
941,2017,21,Tam O'Shanter-Sullivan (118)
942,2017,604,Avondale (153)
943,2016,1,Kensington-Chinatown (078)
944,2017,1040,Eglinton East (138)
945,2017,1509,Lansing-Westgate (038)
946,2016,1,West Queen West (162)
947,2017,2,Taylor-Massey (061)
948,2017,41,Bridle Path-Sunnybrook-York Mills (041)
949,2016,371,Casa Loma (096)
950,2017,1,Leaside-Bennington (056)
951,2017,61,NSA (NSA)
952,2016,3,Playter Estates-Danforth (067)
953,2017,1108,Bendale-Glen Andrew (156)
954,2017,2,Lawrence Park South (103)
955,2016,27,Rosedale-Moore Park (098)
956,2017,82,Cliffcrest (123)
957,2017,907,Lawrence Park North (105)
958,2016,314,Forest Hill South (101)
959,2017,5,The Beaches (063)
960,2017,137,NSA (NSA)
961,2016,1,Yonge-Eglinton (100)
962,2017,2951,Birchcliffe-Cliffside (122)
963,2017,18,Englemount-Lawrence (032)
964,2016,2129,Playter Estates-Danforth (067)
965,2017,1,Victoria Village (043)
966,2017,1577,Newtonbrook East (050)
967,2016,2431,Flemingdon Park (044)
968,2017,1,Fenside-Parkwoods (150)
969,2017,1649,Clanton Park (033)
970,2016,3622,East End-Danforth (062)
971,2017,2836,Ionview (125)
972,2017,1,Banbury-Don Mills (042)
973,2017,704,Downsview (155)
974,2017,2604,Newtonbrook West (036)
975,2017,1507,Yonge-Doris (151)
976,2017,116,Lawrence Park North (105)
977,2017,67,Bedford Park-Nortown (039)
978,2017,2779,Yorkdale-Glen Park (031)
979,2017,1510,Englemount-Lawrence (032)
980,2017,26,Bridle Path-Sunnybrook-York Mills (041)
981,2017,2083,Willowdale West (037)
982,2017,17,Victoria Village (043)
983,2017,253,L'Amoreaux West (147)
984,2017,1235,Henry Farm (053)
985,2017,646,Bayview Woods-Steeles (049)
986,2017,868,Pleasant View (046)
987,2017,1385,St.Andrew-Windfields (040)
988,2017,17,NSA (NSA)
989,2017,215,NSA (NSA)
990,2017,3694,Banbury-Don Mills (042)
991,2017,206,Bridle Path-Sunnybrook-York Mills (041)
992,2017,22,Henry Farm (053)
993,2017,1,West Humber-Clairville (001)
994,2017,2723,Don Valley Village (047)
995,2017,2395,Fenside-Parkwoods (150)
996,2017,1,Flemingdon Park (044)
997,2017,30,NSA (NSA)
998,2017,1,Agincourt South-Malvern West (128)
999,2017,1359,Hillcrest Village (048)
1000,2017,1,Lawrence Park South (103)
1001,2017,1666,Bayview Village (052)
1002,2017,637,Wexford/Maryvale (119)
1003,2017,1,Bridle Path-Sunnybrook-York Mills (041)
1004,2017,1,St.Andrew-Windfields (040)
1005,2017,1,Old East York (058)
1006,2017,1,Oakridge (121)
1007,2016,3448,O'Connor-Parkview (054)
1008,2017,1,O'Connor-Parkview (054)
1009,2016,18,Oakridge (121)
1010,2017,1,Malvern West (145)
1011,2016,1,Harbourfront-CityPlace (165)
1012,2017,446,Bendale South (157)
1013,2016,1,Palmerston-Little Italy (080)
1014,2017,702,Cliffcrest (123)
1015,2016,8,Birchcliffe-Cliffside (122)
1016,2017,3680,Clairlea-Birchmount (120)
1017,2016,1005,Woodbine-Lumsden (060)
1018,2017,1,NSA (NSA)
1019,2016,2861,The Beaches (063)
1020,2017,1,West Humber-Clairville (001)
1021,2016,1,NSA (NSA)
1022,2017,153,Eglinton East (138)
1023,2016,16,Victoria Village (043)
1024,2017,4522,Wexford/Maryvale (119)
1025,2016,59,Banbury-Don Mills (042)
1026,2017,200,Bendale-Glen Andrew (156)
1027,2016,1906,North Riverdale (068)
1028,2017,1,Old East York (058)
1029,2016,2028,Taylor-Massey (061)
1030,2017,1699,Malvern West (145)
1031,2016,5476,South Riverdale (070)
1032,2017,1564,East L'Amoreaux (148)
1033,2016,1052,Victoria Village (043)
1034,2017,10,West Rouge (143)
1035,2016,1,Wexford/Maryvale (119)
1036,2017,20,Agincourt South-Malvern West (128)
1037,2016,2,Thorncliffe Park (055)
1038,2017,2,Bendale-Glen Andrew (156)
1039,2016,1,Leaside-Bennington (056)
1040,2017,1547,Agincourt North (129)
1041,2016,1,Humber Bay Shores (161)
1042,2017,14,Centennial Scarborough (133)
1043,2016,2224,Old East York (058)
1044,2017,1,Clairlea-Birchmount (120)
1045,2016,58,Clairlea-Birchmount (120)
1046,2017,458,NSA (NSA)
1047,2017,3,Wexford/Maryvale (119)
1048,2017,1,Don Valley Village (047)
1049,2017,30,Centennial Scarborough (133)
1050,2017,938,West Rouge (143)
1051,2017,51,Annex (095)
1052,2017,1,Hillcrest Village (048)
1053,2017,1,Junction-Wallace Emerson (171)
1054,2017,1,Mount Olive-Silverstone-Jamestown (002)
1055,2017,3866,Trinity-Bellwoods (081)
1056,2017,413,Wellington Place (164)
1057,2017,3,Dufferin Grove (083)
1058,2017,2720,Annex (095)
1059,2017,1771,Little Portugal (084)
1060,2017,2548,Fort York-Liberty Village (163)
1061,2017,198,Roncesvalles (086)
1062,2017,1,High Park-Swansea (087)
1063,2017,597,Dufferin Grove (083)
1064,2017,2408,Dovercourt Village (172)
1065,2017,2053,Palmerston-Little Italy (080)
1066,2017,2739,Wellington Place (164)
1067,2017,1,Fort York-Liberty Village (163)
1068,2017,3106,West Queen West (162)
1069,2017,19,NSA (NSA)
1070,2017,56,St Lawrence-East Bayfront-The Islands (166)
1071,2017,1,High Park North (088)
1072,2017,559,Kensington-Chinatown (078)
1073,2017,1,Etobicoke West Mall (013)
1074,2017,4510,Kensington-Chinatown (078)
1075,2017,1312,Harbourfront-CityPlace (165)
1076,2017,1912,University (079)
1077,2017,1,North Toronto (173)
1078,2017,1,Rockcliffe-Smythe (111)
1079,2017,5661,South Parkdale (085)
1080,2017,118,Annex (095)
1081,2017,2301,Islington (158)
1082,2017,1209,Kingsway South (015)
1083,2017,50,Humber Heights-Westmount (008)
1084,2017,1,Beechborough-Greenbrook (112)
1085,2017,2933,Mimico-Queensway (160)
1086,2017,4899,Etobicoke City Centre (159)
1087,2017,1,Roncesvalles (086)
1088,2017,45,Humber Heights-Westmount (008)
1089,2017,1,Harbourfront-CityPlace (165)
1090,2017,1,Dovercourt Village (172)
1091,2017,2,High Park-Swansea (087)
1092,2017,975,Etobicoke West Mall (013)
1093,2017,1,Runnymede-Bloor West Village (089)
1094,2017,1,South Parkdale (085)
1095,2017,2341,New Toronto (018)
1096,2017,2890,Stonegate-Queensway (016)
1097,2017,1301,Alderwood (020)
1098,2017,1118,Edenbridge-Humber Valley (009)
1099,2017,863,Princess-Rosethorn (010)
1100,2017,11,NSA (NSA)
1101,2017,1,Newtonbrook West (036)
1102,2017,1893,Milliken (130)
1103,2017,2567,Malvern East (146)
1104,2017,2479,Morningside Heights (144)
1105,2017,1,Milliken (130)
1106,2017,2,Woburn North (142)
1107,2017,153,NSA (NSA)
1108,2017,881,Steeles (116)
1109,2017,16,Morningside Heights (144)
1110,2017,3495,Agincourt South-Malvern West (128)
1111,2017,2187,Tam O'Shanter-Sullivan (118)
1112,2017,37,Malvern East (146)
1113,2017,1560,L'Amoreaux West (147)
1114,2017,7159,West Hill (136)
1115,2017,1,Agincourt North (129)
1116,2017,1,Yonge-Eglinton (100)
1117,2017,1,Wexford/Maryvale (119)
1118,2017,3641,Woburn North (142)
1119,2017,2,Malvern East (146)
1120,2017,2854,Scarborough Village (139)
1121,2017,1385,Highland Creek (134)
1122,2017,1,Bendale-Glen Andrew (156)
1123,2017,2216,Morningside (135)
1124,2017,1,Tam O'Shanter-Sullivan (118)
1125,2017,911,Guildwood (140)
1126,2017,2199,Bendale-Glen Andrew (156)
1127,2017,526,Bendale South (157)
1128,2017,1,East L'Amoreaux (148)
1129,2017,3146,Golfdale-Cedarbrae-Woburn (141)
1130,2017,9,NSA (NSA)
1131,2017,1086,Centennial Scarborough (133)
1132,2017,1474,Cliffcrest (123)
1133,2017,1,Morningside Heights (144)
1134,2017,597,West Rouge (143)
1135,2017,1774,Eglinton East (138)
1136,2017,1,Blake-Jones (069)
1137,2017,11204,Moss Park (073)
1138,2017,9058,Downtown Yonge East (168)
1139,2017,3535,North St.James Town (074)
1140,2017,1,St Lawrence-East Bayfront-The Islands (166)
1141,2017,9,NSA (NSA)
1142,2017,367,South Riverdale (070)
1143,2017,2610,Regent Park (072)
1144,2017,1,Mount Olive-Silverstone-Jamestown (002)
1145,2017,95,South Riverdale (070)
1146,2017,1,Bay-Cloverhill (169)
1147,2017,6730,Church-Wellesley (167)
1148,2017,1,Wellington Place (164)
1149,2017,3404,St Lawrence-East Bayfront-The Islands (166)
1150,2017,4,Yonge-Bay Corridor (170)
1151,2016,2117,Greenwood-Coxwell (065)
1152,2016,1,Church-Wellesley (167)
1153,2016,1783,Broadview North (057)
1154,2016,2245,Woodbine Corridor (064)
1155,2016,1384,Blake-Jones (069)
1156,2016,1,Humewood-Cedarvale (106)
1157,2016,1649,Danforth East York (059)
1158,2016,31,NSA (NSA)
1159,2016,2477,Danforth (066)
1160,2016,1,Victoria Village (043)
1161,2016,1,York University Heights (027)
1162,2016,1,West Hill (136)
1163,2016,1,Glenfield-Jane Heights (025)
1164,2016,1,Weston-Pelham Park (091)
1165,2016,1,The Beaches (063)
1166,2016,1,Black Creek (024)
1167,2016,1536,NSA (NSA)
1168,2016,7,NSA (NSA)
1169,2016,1,Morningside (135)
1170,2016,11,West Humber-Clairville (001)
1171,2016,1,New Toronto (018)
1172,2016,8,NSA (NSA)
1173,2016,4,St Lawrence-East Bayfront-The Islands (166)
1174,2016,1,Wexford/Maryvale (119)
1175,2016,1,NSA (NSA)
1176,2016,1,South Riverdale (070)
1177,2016,1,Oakwood Village (107)
1178,2016,8,NSA (NSA)
1179,2016,1,Ionview (125)
1180,2016,1,Downtown Yonge East (168)
1181,2017,2731,High Park North (088)
1182,2017,3038,High Park-Swansea (087)
1183,2017,2792,Roncesvalles (086)
1184,2017,84,Dufferin Grove (083)
1185,2017,1551,Weston-Pelham Park (091)
1186,2017,1,South Eglinton-Davisville (174)
1187,2017,91,Little Portugal (084)
1188,2017,3572,Junction-Wallace Emerson (171)
1189,2017,3,Stonegate-Queensway (016)
1190,2017,476,Roncesvalles (086)
1191,2017,616,Lambton Baby Point (114)
1192,2017,1513,Dufferin Grove (083)
1193,2017,599,Little Portugal (084)
1194,2017,1312,Runnymede-Bloor West Village (089)
1195,2017,15,NSA (NSA)
1196,2017,1,Wellington Place (164)
1197,2017,189,Rockcliffe-Smythe (111)
1198,2017,1,University (079)
1199,2017,700,South Parkdale (085)
1200,2017,1,Mimico-Queensway (160)
1201,2017,10,NSA (NSA)
1202,2017,1,South Riverdale (070)
1203,2017,1,Pelmo Park-Humberlea (023)
1204,2017,1,Downtown Yonge East (168)
1205,2017,1,Agincourt South-Malvern West (128)
1206,2017,1,St Lawrence-East Bayfront-The Islands (166)
1207,2017,1,Scarborough Village (139)
1208,2017,1,Weston-Pelham Park (091)
1209,2017,1495,NSA (NSA)
1210,2017,2,NSA (NSA)
1211,2017,1,Rexdale-Kipling (004)
1212,2017,1,Woburn North (142)
1213,2017,5,St Lawrence-East Bayfront-The Islands (166)
1214,2017,1,St Lawrence-East Bayfront-The Islands (166)
1215,2017,4068,Annex (095)
1216,2018,12,Agincourt South-Malvern West (128)
1217,2017,43,Rosedale-Moore Park (098)
1218,2017,1,Wellington Place (164)
1219,2017,1,Etobicoke West Mall (013)
1220,2018,1,Willowdale West (037)
1221,2018,5,Edenbridge-Humber Valley (009)
1222,2018,2393,High Park North (088)
1223,2018,828,Little Portugal (084)
1224,2018,1850,Weston-Pelham Park (091)
1225,2018,169,Rockcliffe-Smythe (111)
1226,2018,2530,Junction Area (090)
1227,2018,15,NSA (NSA)
1228,2018,1792,Dufferin Grove (083)
1229,2018,11,Stonegate-Queensway (016)
1230,2018,6,Agincourt South-Malvern West (128)
1231,2018,1,Junction Area (090)
1232,2018,1,Annex (095)
1233,2018,3,Kingsway South (015)
1234,2018,3822,High Park-Swansea (087)
1235,2018,313,South Parkdale (085)
1236,2018,915,Lambton Baby Point (114)
1237,2018,1,Corso Italia-Davenport (092)
1238,2018,83,Humber Bay Shores (161)
1239,2018,13,Rockcliffe-Smythe (111)
1240,2018,1221,Runnymede-Bloor West Village (089)
1241,2018,637,South Parkdale (085)
1242,2018,2408,Roncesvalles (086)
1243,2018,1,Junction-Wallace Emerson (171)
1244,2018,1,Dovercourt Village (172)
1245,2018,1,Little Portugal (084)
1246,2018,3191,Junction-Wallace Emerson (171)
1247,2018,1,Humber Heights-Westmount (008)
1248,2018,1,Etobicoke City Centre (159)
1249,2018,17,NSA (NSA)
1250,2018,1044,Pelmo Park-Humberlea (023)
1251,2018,1,Glenfield-Jane Heights (025)
1252,2018,2012,Beechborough-Greenbrook (112)
1253,2018,2964,Rockcliffe-Smythe (111)
1254,2017,1,Broadview North (057)
1255,2017,3292,Cabbagetown-South St.James Town (071)
